towerdb owner,identification - site key,identification - code,identification - fl,position - site name,identification - other mno fl,position - macro region,position - region,position - municipality,position - address,position - latitude,position - longitude,category - categorization by transmission sys (subcluster),category - categorization by site type,column1,category - categorisation by inhabitants,other - ownership,other - status,column2,column3,column4,column5,column6,column7,column8,column9,column10,lease contract - current annual lease fee,lease contract - lease contract comment,column11,column12,column13,column14,tenants - anchor,tenants - vf - ran sharing,tenants - vf - passive,tenants - wind - ran sharing,tenants - wind - passive,tenants - cosmote - passive,tenants - ran sharing tenants,tenants - passive tenants,tenants - non-mno tenants,tenants - non-mno tenant name,tenants - total tenants,column15,ee - no. of 24hr generators,ee - no. of standby generators,kpi - sites,kpi - tenants,msa - bts/replacement,msa - bts commitment site,column16,infrastructure type - technology,infrastructure type - fibre / microwave,infrastructure type - floor space,infrastructure type - tower height,column17,notified-97 (gr use only),changes (gr use only),msa - billing trigger stop date,other - indoor vs outdoor,skylon - category,msa - standard configuration,msa - construction type,msa - hub sites total mw diameter,bp - consolidated classification,msa - critical site,sensitive - due to,sensitive - description,sensitive - department,notified - department,notified - due to,msa - sensitive,msa - notified,notified - status,notified - details,msa - rectifier,msa - battery,msa - aircon,msa - revenue generating,msa - date of decommissioning,flag indicating bts site,msa - billing trigger date,msa - dg-shelter,msa - critical site in excess of the 15.5% cap,msa - form of active sharing,msa - start date for active sharing arrangement,msa - end date for active sharing arrangement,column18,msa - rfai date,msa - site acceptance date,msa - sub-lease reason,msa - sub-lease applies,msa - date of equipment removal (vf),msa - date of equipment removal (wh)
Vodafone,4376-1004376,4376,1004376,???????? ??.?????????,,???????,????????? ????? ??????,????? ?????????,"???????? 16, ???????????",37.98898333,23.75835278,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4759.32,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4380-1004380,4380,1004380,H. TRIKOUPI 127-N. ERITHREA,,???????,??????? ????? ??????,???? ?????????,???????? ???????? 146,38.08842778,23.81641389,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3391.2,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4384-1004384,4384,1004384,?M?TTO?-??????????,,???????,????????? ????? ??????,????????,??????? 186-188 ????????,37.96259444,23.74196389,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4523.04,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4385-1004385,4385,1004385,?????????-????????,TBD,???????,????????? ????? ??????,????????,???????? 1 ??? ????????? ????????,37.96731944,23.74751944,Micro,Micro,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,2945.16,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,28/05/2021,,,,,Micro site,No,,
Vodafone,4386-3018278,4386,3018278,??.???????? ????????,,???????,????????? ????? ??????,????????,???????????? 20,37.96888889,23.74333333,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,3729.6,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g,Mw,8,3.7,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,4389-1004389,4389,1004389,?.????????-????????,,???????,????????? ????? ??????,????????,"?????? ???????? 31 & ?????????, ????????",37.97204167,23.74751944,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2302.08,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,439-1000439,439,1000439,?????? ?????,434402,?????? ???????,?????,??????,"???????? ??????? & ?.?.????????, ??.???????, ?????",36.43642778,28.22566944,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,24119.28,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,5.33,4.75,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4394-1004394,4394,1004394,??????? & ??????,,???????,????????? ????? ??????,????????,"?. ??????? 72 & ??????, ?????",37.96426111,23.72668611,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4092.6,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4396-1004396,4396,1004396,???????? ???????,,???????,????????? ????? ??????,????????,???????? 37-39,37.98120833,23.72279722,Micro,Micro,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,3247.56,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,Active Sharing,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,,,,,,Micro site,No,,
Vodafone,4397-1004397,4397,1004397,?????????? ?????????,,???????,????????? ????? ??????,????????,?????????? 47 - ?????,37.98065278,23.72474167,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3060.72,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4398-1004398,4398,1004398,?????????-????????,,???????,????????? ????? ??????,????????,????????? 66,37.980375,23.72474167,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2751.72,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4399-1004399,4399,1004399,????????? ???????,,???????,????????? ????? ??????,????????,????????? 18 ?????,37.98093056,23.72613056,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2676.72,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,440-1000440,440,1000440,???????,477401,???????,?????????,????????? ???????,"????? ""????????? - ????????"", ???? ?????????, ???. ????. ???????????",39.81485,20.75108056,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3753.6,,,,,,1,0,0,1,0,0,1,0,1,Hellenic Fire Service,3,,0,1,1,1,,No,,2g/3g/4g,Mw,22.5,24,,,,,Indoor,GBT,Transmission Hub Site_4-sector,Greenfield,>09,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4401-3018416,4401,3018416,SANTA_MARIA_PAROS,920103,?????? ???????,?????,?????,????? ????? ?????,37.13063333,25.27699167,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,8789.4,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,8,3.4,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4402-1004402,4402,1004402,?.????????-???????,,???????,????????? ????? ??????,????????,?.???????? 1(??????????? ????????????),37.98231944,23.73279722,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2076.96,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4403-1004403,4403,1004403,?.???????-???????,,???????,????????? ????? ??????,????????,???. ??????? 36,37.98398611,23.73279722,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3488.4,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4405-1004405,4405,1004405,?????????-???????,,???????,????????? ????? ??????,????????,????????? 8,37.97843056,23.73724167,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,0,No lease - Lease terminated,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,30/06/2021,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,30/06/2021,
Vodafone,4406-3018570,4406,3018570,KORINTHOS_EAST,D52001,????????????,?????????,????????,"?. ?????? 136, ????????",37.93892222,22.94994444,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,13675.2,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,8,4.9,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4407-1004407,4407,1004407,?????????? MICRO,,???????,????????? ????? ??????,????????,"????????? & ??????? 2, ?????-??????.",37.99592778,23.74418611,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3329.76,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Fo,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4408-3024211,4408,3024211,MESOGEION & FOKIDOS,,???????,????????? ????? ??????,????????,????????? 46,37.98656111,23.76504444,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4351.2,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,,0.4,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,Yes,23/01/2021,No,No,,,,,23/12/2020,24/12/2020,Micro site,No,,
Vodafone,441-1000441,441,1000441,IOANNINA CNTR,394501,???????,?????????,?????????,"??. ??????? 8, ?????? ?????????",39.67290556,20.860525,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,35584.65384,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,22.6,5.5,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,Special,No,,,,Licensing,Approvals,No,Yes,At Risk,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4412-3018779,4412,3018779,PYRGOS WEST,,??????? ???????,??????,??????,?????? ???? ??????,37.68235278,21.42105278,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,2071.92,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2g/3g/4g,Mw,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Vodafone,4414-1004414,4414,1004414,??.???????? ???????,,???????,?????? ????? ??????,????????,"?????? 22, ???????",37.86120833,23.75279444,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2693.76,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4420-1004420,4420,1004420,??? ??????? MICRO,,???????,????????? ????? ??????,????????,"???????? 378 & ??????? 2, ??? ???????",38.02176389,23.73585556,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2822.52,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4421-3007504,4421,3007504,ESPERIDON SQR. / GLYFADA,,???????,?????? ????? ??????,????????,?????? ??????? ????????? 72,37.86193333,23.75451389,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4168.56,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4422-1004422,4422,1004422,??????? ????????,,???????,?????? ????? ??????,????????,??????? ????? ??????? 6 - ???????,37.86370833,23.74807222,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3479.4,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4423-3021196,4423,3021196,STAR_CHANNEL_ILION,780801,???????,??????? ????? ??????,?????,??????????? 58,38.04405556,23.71283333,Special,Special,,Heavy Urban,Collocation_VF_Own,In Service,,,,,,,,,,0,No lease - Commercial agreement / customer,,,,,1,0,0,0,1,0,0,1,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,2,0.5,,,,,Outdoor,DAS,DAS,DAS,,Special,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Customer agreement,No,,
Vodafone,4425-3019118,4425,3019118,VEIKOU-3 MICRO,,???????,????????? ????? ??????,?????????,"???????? ?????? 79 , ???????.",38.01981667,23.75613333,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3691.44,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4426-1004426,4426,1004426,?????? 2,,???????,????????? ????? ??????,?????????,"?????, ??????? 2, ??????? / ?????? ????. 4",38.0135,23.75355556,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3165.12,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4430-3017773,4430,3017773,BODY SHOP KOLONAKI,,???????,????????? ????? ??????,????????,"?????????? ??????? 5, ????????",37.97759722,23.74113056,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3737.04,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4431-3026208,4431,3026208,GENESIS PYLAIA (V) CodV,A22801,????????? ??????????,????????????,??????? - ????????,?????????? ????????????? ???? Genesis,40.606756,22.999783,Macro,Rooftop,,Urban,Collocation_VF_Own,Planned,,,,,,,,,,17612.04,,,,,,1,0,0,0,1,0,0,1,0,,2,,0,0,0,0,,No,,2g/3g/4g,Mw,,,,,,,,RTT,Macro_3-Sector,,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Vodafone,4432-1004432,4432,1004432,??????? 1,,???????,????????? ????? ??????,????????,??????? ????? ??????? 41 ?????,37.99065278,23.72668611,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2980.92,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4433-3018389,4433,3018389,??????? -2,,???????,????????? ????? ??????,????????,??????? 81,37.99452778,23.72702778,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4227.96,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4436-3019165,4436,3019165,IOULIANOU-2 MICRO,,???????,????????? ????? ??????,????????,"????????? 89 & ?????????? , ?????.",37.99204167,23.72446389,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3823.32,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,3/8/2021,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4439-1004439,4439,1004439,3??-???????????-3,,???????,????????? ????? ??????,????????,3?? ??????????? 163,38.00231667,23.73363056,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3108,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4441-1004441,4441,1004441,???????????? 1,,???????,????????? ????? ??????,????????,"??????????? 11?, ?????-?????? ?????",37.99509444,23.73251944,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3942.72,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,444-2001322,444,2001322,?????????,482601,???????,?????????,?????????,"???? ""???????? ?????"", ????????? ??????????",39.53235,20.84440833,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,10337.88,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,2g/3g/4g,Mw,22.5,42,,,,,Indoor,GBT,Transmission Hub Site_4-sector,Greenfield,>15,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4442-1004442,4442,1004442,????????????,,???????,????????? ????? ??????,????????,"??????????? 45, ?????",37.995375,23.72918611,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,5090.76,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/4g,Fo,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4443-1004443,4443,1004443,???????? & ???????????,,???????,????????? ????? ??????,????????,???????? 149 ??? ???????????,38.00176111,23.73474167,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2912.88,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4448-1004448,4448,1004448,???????,,???????,????????? ????? ??????,????????,?????????? 19 ??? ??????? ?????,37.98481944,23.72279722,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3649.44,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4451-3018622,4451,3018622,P. IRINIS SQ. KORYDALLOS,,???????,????????,??????????,"??????? ?????????? ??????? 10?, ??????????.",37.97565278,23.65612778,Micro,Micro,,Heavy Urban,Standalone,Dismantled / Active Lease,,,,,,,,,,4284.36,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,30/03/2021,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4456-1004456,4456,1004456,???????? 5??????????,,???????,????????,??????????,????????? ???????? 243,37.97815278,23.64057222,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,2524.32,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4457-1004457,4457,1004457,??????? ????????????,,???????,????????? ????? ??????,????????,??????? 25,37.97731944,23.74613056,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4052.16,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/4g,Fo,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4458-1004458,4458,1004458,????????? ????????????,,???????,????????? ????? ??????,????????,?????????? 29,37.97843056,23.74474167,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3348.12,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4460-1004460,4460,1004460,????????? & ?????????,D43801,???????,????????? ????? ??????,????????,????????? 13 ????????,37.97648611,23.74363056,Micro,Micro,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,2906.64,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,2/4/2021,,,,,Micro site,No,,
Vodafone,446-1000446,446,1000446,??? ???????,S81501,???????,?????????,???????????,"?????? ""??? ???????"", ?.?. ???????????",39.91985278,20.49163056,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,11148.96,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,2g/3g/4g,Mw,22.5,24,,,,,Indoor,GBT,Transmission Hub Site_4-sector,Greenfield,<09,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,4461-1004461,4461,1004461,???????? & ????????,,???????,????????? ????? ??????,????????,???????? 18 ??? ???????? ?????,37.977025,23.74258056,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4654.08,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4469-1004469,4469,1004469,???????? ????????,A26001,???????,????????,????????,"???????? 38, ???????? (????? ??????)",37.942875,23.65696111,Micro,Micro,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,11136,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Micro site,No,,
Vodafone,4470-3008496,4470,3008496,???.??????????-???????,,???????,????????? ????? ??????,????????,????????? 25,37.975375,23.75168611,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,3420,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,Outdoor Small Cell Site,Outdoor Small Cell,Rooftop,,Outdoor Small Cell,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Vodafone,4471-3019092,4471,3019092,?????????? ????,,???????,?????? ????? ??????,??????? ???????,"????. ?????????? 63, ?????? ??????.",37.920375,23.70001667,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,5077.68,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g,Mw,2.5,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
